Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK;Preço Jet Fuel;Taxa de Desemprego Brasil
24/02/2017;Telégrafo;Mindscape;90;5163,58;11158;1,55;10.9
24/02/2017;TeleVenda;Ellipsis;1489;43407,67;82471;1,55;10.9
24/02/2017;Porta a Porta;Mindscape;988;33282;112800;1,55;10.9
24/02/2017;Telégrafo;Ellipsis;56;3804,63;3428;1,55;10.9
24/02/2017;TeleVenda;Arena;1597;61722,57;232760;1,55;10.9
24/02/2017;TeleVenda;Mindscape;117;8432,66;15372;1,55;10.9
24/02/2017;TeleVenda;Ellipsis;225;14759,93;13704;1,55;10.9
24/02/2017;TeleVenda;Arena;206;14949,83;30641;1,55;10.9
24/02/2017;Porta a Porta;Vast;1024;27351,68;47465;1,55;10.9
24/02/2017;Telégrafo;Vast;83;4878,26;4210;1,55;10.9
24/02/2017;TeleVenda;Mindscape;1558;60167,65;180490;1,55;10.9
24/02/2017;Telégrafo;Arena;99;7440,97;13841;1,55;10.9
24/02/2017;Porta a Porta;Ellipsis;742;20973,66;40894;1,55;10.9
24/02/2017;Porta a Porta;Arena;714;30266,75;98901;1,55;10.9
24/02/2017;TeleVenda;Vast;2093;65031,8;96454;1,55;10.9
24/02/2017;TeleVenda;Vast;248;16387,51;12581;1,55;10.9
25/02/2017;TeleVenda;Arena;183;12227,15;26594;1,55;10.9
25/02/2017;Porta a Porta;Arena;774;31610,97;105827;1,55;10.9
25/02/2017;Porta a Porta;Ellipsis;785;20840,62;43741;1,55;10.9
25/02/2017;Porta a Porta;Mindscape;920;30724,8;104245;1,55;10.9
25/02/2017;TeleVenda;Vast;2072;64110,53;98368;1,55;10.9
25/02/2017;Telégrafo;Mindscape;69;5343,17;8734;1,55;10.9
25/02/2017;TeleVenda;Arena;1649;62703,78;237393;1,55;10.9
25/02/2017;TeleVenda;Ellipsis;216;14073,61;13044;1,55;10.9
25/02/2017;Porta a Porta;Vast;995;24844,49;46835;1,55;10.9
25/02/2017;Telégrafo;Vast;84;6442,82;3928;1,55;10.9
25/02/2017;TeleVenda;Mindscape;1654;67273,03;194817;1,55;10.9
25/02/2017;TeleVenda;Mindscape;117;9009;14500;1,55;10.9
25/02/2017;TeleVenda;Vast;225;14677,91;11082;1,55;10.9
25/02/2017;Telégrafo;Arena;93;10112,41;12520;1,55;10.9
25/02/2017;Telégrafo;Ellipsis;40;2078,58;2053;1,55;10.9
25/02/2017;TeleVenda;Ellipsis;1445;41813,38;80502;1,55;10.9
26/02/2017;TeleVenda;Mindscape;117;7848,1;14668;1,55;10.9
26/02/2017;Porta a Porta;Vast;987;24401,76;47242;1,55;10.9
26/02/2017;Telégrafo;Mindscape;92;7409,08;10149;1,55;10.9
26/02/2017;Porta a Porta;Ellipsis;725;18501,77;39155;1,55;10.9
26/02/2017;TeleVenda;Ellipsis;202;13170,07;12620;1,55;10.9
26/02/2017;Porta a Porta;Arena;673;28152,47;95574;1,55;10.9
26/02/2017;Porta a Porta;Mindscape;769;27900,02;90851;1,55;10.9
26/02/2017;TeleVenda;Arena;1632;62763,52;243903;1,55;10.9
26/02/2017;Telégrafo;Arena;81;6662,43;11393;1,55;10.9
26/02/2017;TeleVenda;Ellipsis;1447;40578,85;78248;1,55;10.9
26/02/2017;TeleVenda;Arena;177;12291,76;26735;1,55;10.9
26/02/2017;TeleVenda;Mindscape;1497;60645,57;177884;1,55;10.9
26/02/2017;Telégrafo;Ellipsis;55;3004,2;3456;1,55;10.9
26/02/2017;TeleVenda;Vast;2206;68995,57;104548;1,55;10.9
26/02/2017;TeleVenda;Vast;243;17012,65;11547;1,55;10.9
26/02/2017;Telégrafo;Vast;88;4795,91;4546;1,55;10.9
27/02/2017;Porta a Porta;Vast;1110;20231,32;53405;1,55;10.9
27/02/2017;TeleVenda;Arena;98;5881,53;13946;1,55;10.9
27/02/2017;Telégrafo;Ellipsis;48;1967,74;2672;1,55;10.9
27/02/2017;TeleVenda;Ellipsis;106;5940,17;6506;1,55;10.9
27/02/2017;TeleVenda;Mindscape;961;25900,99;112790;1,55;10.9
27/02/2017;Telégrafo;Mindscape;65;4016,42;9175;1,55;10.9
27/02/2017;Telégrafo;Vast;66;2205,11;3198;1,55;10.9
27/02/2017;Porta a Porta;Ellipsis;803;16458;44265;1,55;10.9
27/02/2017;TeleVenda;Vast;100;4087,25;4553;1,55;10.9
27/02/2017;TeleVenda;Arena;1355;38592,63;198075;1,55;10.9
27/02/2017;TeleVenda;Vast;1152;21066,8;57285;1,55;10.9
27/02/2017;Telégrafo;Arena;82;5727,47;11884;1,55;10.9
27/02/2017;TeleVenda;Mindscape;48;2904,78;5471;1,55;10.9
27/02/2017;TeleVenda;Ellipsis;946;18370,64;54896;1,55;10.9
27/02/2017;Porta a Porta;Arena;861;29301,67;117088;1,55;10.9
27/02/2017;Porta a Porta;Mindscape;810;23123,14;88761;1,55;10.9
28/02/2017;Porta a Porta;Ellipsis;795;16350,9;43916;1,55;10.9
28/02/2017;TeleVenda;Mindscape;38;2363,64;4559;1,55;10.9
28/02/2017;TeleVenda;Vast;973;16489,48;46538;1,55;10.9
28/02/2017;Porta a Porta;Mindscape;838;23929,97;93421;1,55;10.9
28/02/2017;TeleVenda;Ellipsis;68;3142,28;4582;1,55;10.9
28/02/2017;Telégrafo;Arena;81;5240,99;11375;1,55;10.9
28/02/2017;Telégrafo;Mindscape;52;3078,24;6861;1,55;10.9
28/02/2017;TeleVenda;Vast;78;3360,69;3497;1,55;10.9
28/02/2017;Telégrafo;Vast;72;1988,13;3242;1,55;10.9
28/02/2017;TeleVenda;Mindscape;695;18456,38;84788;1,55;10.9
28/02/2017;Telégrafo;Ellipsis;41;1753,44;2312;1,55;10.9
28/02/2017;Porta a Porta;Vast;1111;19483,01;52823;1,55;10.9
28/02/2017;Porta a Porta;Arena;794;28842,89;106184;1,55;10.9
28/02/2017;TeleVenda;Arena;946;27967,75;137457;1,55;10.9
28/02/2017;TeleVenda;Ellipsis;745;14192,85;41989;1,55;10.9
28/02/2017;TeleVenda;Arena;86;5207,25;12712;1,55;10.9
01/03/2017;TeleVenda;Mindscape;959;23880,59;112112;1,45;10.9
01/03/2017;TeleVenda;Vast;1392;23349,95;64861;1,45;10.9
01/03/2017;Telégrafo;Mindscape;73;3675,72;8750;1,45;10.9
01/03/2017;TeleVenda;Ellipsis;108;5730,12;6722;1,45;10.9
01/03/2017;TeleVenda;Vast;121;6391,16;5602;1,45;10.9
01/03/2017;TeleVenda;Arena;1124;33342,09;166436;1,45;10.9
01/03/2017;Telégrafo;Vast;96;3351,29;4561;1,45;10.9
01/03/2017;Porta a Porta;Arena;1024;37723;139839;1,45;10.9
01/03/2017;Telégrafo;Arena;77;5344,74;11818;1,45;10.9
01/03/2017;Porta a Porta;Vast;1863;30650,74;86328;1,45;10.9
01/03/2017;Telégrafo;Ellipsis;47;1979,28;2700;1,45;10.9
01/03/2017;Porta a Porta;Ellipsis;1355;26203,33;72064;1,45;10.9
01/03/2017;Porta a Porta;Mindscape;1379;36213,13;155303;1,45;10.9
01/03/2017;TeleVenda;Mindscape;72;4441,42;8508;1,45;10.9
01/03/2017;TeleVenda;Arena;94;5969,06;14169;1,45;10.9
01/03/2017;TeleVenda;Ellipsis;1050;19043,15;57552;1,45;10.9
02/03/2017;Telégrafo;Arena;127;6265,84;18774;1,45;10.9
02/03/2017;TeleVenda;Vast;289;17639,47;13724;1,45;10.9
02/03/2017;Porta a Porta;Arena;1053;42654,32;151082;1,45;10.9
02/03/2017;TeleVenda;Vast;2436;76953,14;112997;1,45;10.9
02/03/2017;Telégrafo;Ellipsis;62;2883,83;3812;1,45;10.9
02/03/2017;TeleVenda;Ellipsis;1730;46843,79;95334;1,45;10.9
02/03/2017;Telégrafo;Mindscape;87;4764,24;11321;1,45;10.9
02/03/2017;Porta a Porta;Ellipsis;1138;27463,55;62412;1,45;10.9
02/03/2017;TeleVenda;Arena;189;13017,19;27479;1,45;10.9
02/03/2017;Telégrafo;Vast;93;4003,27;4735;1,45;10.9
02/03/2017;TeleVenda;Ellipsis;237;15109,09;14257;1,45;10.9
02/03/2017;TeleVenda;Arena;1933;73544,27;286050;1,45;10.9
02/03/2017;TeleVenda;Mindscape;125;8587,62;15382;1,45;10.9
02/03/2017;Porta a Porta;Vast;1515;35151,5;70551;1,45;10.9
02/03/2017;TeleVenda;Mindscape;1666;66786,33;194203;1,45;10.9
02/03/2017;Porta a Porta;Mindscape;1158;37143,09;132723;1,45;10.9
03/03/2017;TeleVenda;Mindscape;1728;70550,76;207216;1,45;10.9
03/03/2017;TeleVenda;Vast;294;18294,81;14139;1,45;10.9
03/03/2017;TeleVenda;Vast;2398;77104,76;112945;1,45;10.9
03/03/2017;Telégrafo;Ellipsis;55;1943,06;3029;1,45;10.9
03/03/2017;Telégrafo;Vast;77;2673,48;3493;1,45;10.9
03/03/2017;TeleVenda;Ellipsis;1611;46068,26;90278;1,45;10.9
03/03/2017;TeleVenda;Arena;205;14480,6;30039;1,45;10.9
03/03/2017;Telégrafo;Mindscape;89;4338,4;11444;1,45;10.9
03/03/2017;Porta a Porta;Mindscape;971;31918,06;109851;1,45;10.9
03/03/2017;TeleVenda;Arena;1981;72140,02;293661;1,45;10.9
03/03/2017;TeleVenda;Ellipsis;279;18628,26;16564;1,45;10.9
03/03/2017;Porta a Porta;Arena;1008;40047,5;144363;1,45;10.9
03/03/2017;Telégrafo;Arena;131;6519,07;19266;1,45;10.9
03/03/2017;Porta a Porta;Ellipsis;802;21661,4;44865;1,45;10.9
03/03/2017;TeleVenda;Mindscape;132;8794,4;15922;1,45;10.9
03/03/2017;Porta a Porta;Vast;1154;30839,91;54893;1,45;10.9
04/03/2017;TeleVenda;Vast;261;15572,26;12436;1,45;10.9
04/03/2017;Telégrafo;Ellipsis;77;3511,24;4603;1,45;10.9
04/03/2017;TeleVenda;Arena;2084;74337,94;308083;1,45;10.9
04/03/2017;Telégrafo;Arena;124;6390,03;18769;1,45;10.9
04/03/2017;Porta a Porta;Ellipsis;905;23825,92;49737;1,45;10.9
04/03/2017;Telégrafo;Vast;80;2627,26;3724;1,45;10.9
04/03/2017;Porta a Porta;Arena;1141;43369,03;164210;1,45;10.9
04/03/2017;TeleVenda;Ellipsis;1698;47056,22;94670;1,45;10.9
04/03/2017;Porta a Porta;Vast;1266;32351,91;61672;1,45;10.9
04/03/2017;TeleVenda;Ellipsis;254;16305,67;15554;1,45;10.9
04/03/2017;TeleVenda;Arena;207;14526,1;30364;1,45;10.9
04/03/2017;TeleVenda;Vast;2469;75901,68;116894;1,45;10.9
04/03/2017;TeleVenda;Mindscape;140;9774,66;15254;1,45;10.9
04/03/2017;Porta a Porta;Mindscape;1020;34911,17;119167;1,45;10.9
04/03/2017;Telégrafo;Mindscape;75;4503,33;9101;1,45;10.9
04/03/2017;TeleVenda;Mindscape;1730;69631,38;207008;1,45;10.9
05/03/2017;Porta a Porta;Arena;926;35776,99;130694;1,45;10.9
05/03/2017;Telégrafo;Vast;96;4695,23;4890;1,45;10.9
05/03/2017;TeleVenda;Mindscape;121;8825,49;15278;1,45;10.9
05/03/2017;Telégrafo;Ellipsis;76;4352,72;4445;1,45;10.9
05/03/2017;Porta a Porta;Mindscape;839;29188,05;97599;1,45;10.9
05/03/2017;Telégrafo;Mindscape;78;4997,54;10284;1,45;10.9
05/03/2017;TeleVenda;Arena;1916;71767,96;278487;1,45;10.9
05/03/2017;Porta a Porta;Vast;1040;28934,18;51541;1,45;10.9
05/03/2017;TeleVenda;Vast;259;16422,63;13070;1,45;10.9
05/03/2017;TeleVenda;Ellipsis;1633;47593,62;90533;1,45;10.9
05/03/2017;Porta a Porta;Ellipsis;792;22153,99;43807;1,45;10.9
05/03/2017;TeleVenda;Ellipsis;233;15246,01;14376;1,45;10.9
05/03/2017;Telégrafo;Arena;138;8632,23;20752;1,45;10.9
05/03/2017;TeleVenda;Vast;2360;78812,61;111985;1,45;10.9
05/03/2017;TeleVenda;Arena;200;13998,77;29210;1,45;10.9
05/03/2017;TeleVenda;Mindscape;1789;78204,98;211269;1,45;10.9
06/03/2017;Telégrafo;Mindscape;112;10532,03;14566;1,45;10.9
06/03/2017;TeleVenda;Vast;108;5378,36;5244;1,45;10.9
06/03/2017;Telégrafo;Vast;114;6771,5;5693;1,45;10.9
06/03/2017;TeleVenda;Ellipsis;984;19010;57819;1,45;10.9
06/03/2017;Porta a Porta;Arena;1133;38691,35;157987;1,45;10.9
06/03/2017;TeleVenda;Arena;116;6565,55;16822;1,45;10.9
06/03/2017;Telégrafo;Arena;165;12530,82;24336;1,45;10.9
06/03/2017;Porta a Porta;Vast;1057;19580,27;54860;1,45;10.9
06/03/2017;TeleVenda;Vast;1126;20372,5;57675;1,45;10.9
06/03/2017;TeleVenda;Mindscape;56;3293,42;6989;1,45;10.9
06/03/2017;TeleVenda;Arena;1699;49027,12;248809;1,45;10.9
06/03/2017;Porta a Porta;Ellipsis;821;17126,63;44871;1,45;10.9
06/03/2017;TeleVenda;Mindscape;950;25674,02;115975;1,45;10.9
06/03/2017;Porta a Porta;Mindscape;772;23459,04;89852;1,45;10.9
06/03/2017;TeleVenda;Ellipsis;95;4849,57;5699;1,45;10.9
06/03/2017;Telégrafo;Ellipsis;85;6176,6;4979;1,45;10.9
07/03/2017;Telégrafo;Mindscape;50;2628,92;6502;1,45;10.9
07/03/2017;Telégrafo;Vast;52;1497,62;2468;1,45;10.9
07/03/2017;Porta a Porta;Ellipsis;969;19982,12;53368;1,45;10.9
07/03/2017;Porta a Porta;Mindscape;997;28951,94;119138;1,45;10.9
07/03/2017;TeleVenda;Mindscape;804;20467,72;99906;1,45;10.9
07/03/2017;TeleVenda;Ellipsis;75;3993,62;4793;1,45;10.9
07/03/2017;Porta a Porta;Arena;1185;43934,45;167018;1,45;10.9
07/03/2017;TeleVenda;Vast;1154;19446,97;56740;1,45;10.9
07/03/2017;TeleVenda;Arena;109;5935,64;15878;1,45;10.9
07/03/2017;TeleVenda;Mindscape;44;2465,44;5057;1,45;10.9
07/03/2017;Telégrafo;Arena;83;4125,83;12385;1,45;10.9
07/03/2017;TeleVenda;Arena;1224;36059,22;180104;1,45;10.9
07/03/2017;TeleVenda;Ellipsis;928;16546,66;51220;1,45;10.9
07/03/2017;TeleVenda;Vast;83;3955,1;3813;1,45;10.9
07/03/2017;Porta a Porta;Vast;1272;22629,68;62642;1,45;10.9
07/03/2017;Telégrafo;Ellipsis;55;1634,8;2874;1,45;10.9
08/03/2017;Porta a Porta;Ellipsis;1040;26426,27;56982;1,45;10.9
08/03/2017;TeleVenda;Mindscape;1847;72496,92;222546;1,45;10.9
08/03/2017;Telégrafo;Vast;93;3844,95;4477;1,45;10.9
08/03/2017;Porta a Porta;Mindscape;1202;38154,38;137242;1,45;10.9
08/03/2017;TeleVenda;Arena;227;16482,28;33227;1,45;10.9
08/03/2017;Porta a Porta;Vast;1384;33046,68;65655;1,45;10.9
08/03/2017;TeleVenda;Vast;2559;79393,81;118774;1,45;10.9
08/03/2017;Telégrafo;Ellipsis;66;3565,32;3686;1,45;10.9
08/03/2017;Telégrafo;Mindscape;91;4869,87;11281;1,45;10.9
08/03/2017;TeleVenda;Ellipsis;1735;47128,54;96767;1,45;10.9
08/03/2017;Telégrafo;Arena;136;6977,2;19503;1,45;10.9
08/03/2017;TeleVenda;Mindscape;141;9979,46;18216;1,45;10.9
08/03/2017;TeleVenda;Ellipsis;273;17216,3;16585;1,45;10.9
08/03/2017;TeleVenda;Arena;2032;72333,98;293161;1,45;10.9
08/03/2017;Porta a Porta;Arena;1177;44171,81;160097;1,45;10.9
08/03/2017;TeleVenda;Vast;262;18569,82;12374;1,45;10.9
09/03/2017;Telégrafo;Arena;148;9044,08;21502;1,45;10.9
09/03/2017;TeleVenda;Mindscape;142;9133,72;15644;1,45;10.9
09/03/2017;TeleVenda;Ellipsis;258;16501,31;15587;1,45;10.9
09/03/2017;Porta a Porta;Vast;1161;29435,09;55564;1,45;10.9
09/03/2017;TeleVenda;Arena;2126;73187,14;303796;1,45;10.9
09/03/2017;Telégrafo;Vast;118;7028,01;5756;1,45;10.9
09/03/2017;TeleVenda;Vast;276;18705,5;13774;1,45;10.9
09/03/2017;Telégrafo;Ellipsis;102;7549,77;5573;1,45;10.9
09/03/2017;Porta a Porta;Mindscape;1089;36275,78;126607;1,45;10.9
09/03/2017;TeleVenda;Arena;246;17800,82;37678;1,45;10.9
09/03/2017;Telégrafo;Mindscape;90;6183,44;10791;1,45;10.9
09/03/2017;TeleVenda;Vast;2402;73037,98;113568;1,45;10.9
09/03/2017;TeleVenda;Ellipsis;1635;46280,8;91444;1,45;10.9
09/03/2017;Porta a Porta;Arena;1170;45195,27;156839;1,45;10.9
09/03/2017;TeleVenda;Mindscape;1883;70730,48;223687;1,45;10.9
09/03/2017;Porta a Porta;Ellipsis;856;23304,41;47203;1,45;10.9
10/03/2017;Telégrafo;Vast;73;3073,45;3708;1,45;10.9
10/03/2017;TeleVenda;Ellipsis;1498;40939,03;83929;1,45;10.9
10/03/2017;TeleVenda;Mindscape;135;9271,56;16001;1,45;10.9
10/03/2017;Porta a Porta;Arena;1124;43224,22;151365;1,45;10.9
10/03/2017;TeleVenda;Arena;250;16999,43;35843;1,45;10.9
10/03/2017;Porta a Porta;Vast;1130;30496,37;54576;1,45;10.9
10/03/2017;Telégrafo;Mindscape;90;6515,62;11541;1,45;10.9
10/03/2017;Porta a Porta;Ellipsis;824;22201,01;45287;1,45;10.9
10/03/2017;TeleVenda;Ellipsis;261;16578,66;16282;1,45;10.9
10/03/2017;TeleVenda;Arena;2082;71643,97;301615;1,45;10.9
10/03/2017;Porta a Porta;Mindscape;1040;35900,69;126480;1,45;10.9
10/03/2017;TeleVenda;Vast;2269;69906,72;108825;1,45;10.9
10/03/2017;TeleVenda;Vast;249;16358,31;12020;1,45;10.9
10/03/2017;TeleVenda;Mindscape;1717;67929,46;211631;1,45;10.9
10/03/2017;Telégrafo;Ellipsis;69;4410,76;3936;1,45;10.9
10/03/2017;Telégrafo;Arena;132;6593,64;18236;1,45;10.9
11/03/2017;Porta a Porta;Vast;898;24983,55;41590;1,45;10.9
11/03/2017;TeleVenda;Mindscape;1448;65656,84;175267;1,45;10.9
11/03/2017;Telégrafo;Arena;100;5333,45;14490;1,45;10.9
11/03/2017;Telégrafo;Mindscape;70;5462,26;8846;1,45;10.9
11/03/2017;TeleVenda;Vast;252;17202,18;12242;1,45;10.9
11/03/2017;TeleVenda;Ellipsis;252;15846,1;15398;1,45;10.9
11/03/2017;Porta a Porta;Mindscape;901;32310,71;104449;1,45;10.9
11/03/2017;TeleVenda;Vast;2002;66745,34;93891;1,45;10.9
11/03/2017;Telégrafo;Ellipsis;57;2977,99;3222;1,45;10.9
11/03/2017;TeleVenda;Arena;220;15801,56;32425;1,45;10.9
11/03/2017;TeleVenda;Mindscape;126;9828,45;15878;1,45;10.9
11/03/2017;Porta a Porta;Ellipsis;720;20802,36;40410;1,45;10.9
11/03/2017;TeleVenda;Arena;1744;63683,93;250531;1,45;10.9
11/03/2017;Porta a Porta;Arena;941;37172,66;127117;1,45;10.9
11/03/2017;TeleVenda;Ellipsis;1315;39245,12;74174;1,45;10.9
11/03/2017;Telégrafo;Vast;52;2138,59;2598;1,45;10.9
12/03/2017;TeleVenda;Mindscape;120;8458,12;14456;1,45;10.9
12/03/2017;Porta a Porta;Vast;772;23911,97;37405;1,45;10.9
12/03/2017;TeleVenda;Arena;212;14864,1;30375;1,45;10.9
12/03/2017;TeleVenda;Arena;1703;66045,17;243405;1,45;10.9
12/03/2017;Telégrafo;Vast;64;2565,67;3059;1,45;10.9
12/03/2017;Porta a Porta;Arena;798;32660,57;107646;1,45;10.9
12/03/2017;TeleVenda;Ellipsis;276;17044,81;17160;1,45;10.9
12/03/2017;TeleVenda;Vast;2009;72690,28;95807;1,45;10.9
12/03/2017;Telégrafo;Arena;109;5437,87;15595;1,45;10.9
12/03/2017;Porta a Porta;Mindscape;770;29466,58;91939;1,45;10.9
12/03/2017;Porta a Porta;Ellipsis;664;20002,79;37601;1,45;10.9
12/03/2017;TeleVenda;Vast;266;18892,72;13010;1,45;10.9
12/03/2017;Telégrafo;Ellipsis;57;2555,26;3132;1,45;10.9
12/03/2017;TeleVenda;Mindscape;1507;71106,79;182898;1,45;10.9
12/03/2017;Telégrafo;Mindscape;64;3414,8;7888;1,45;10.9
12/03/2017;TeleVenda;Ellipsis;1449;44558,16;80558;1,45;10.9
13/03/2017;Porta a Porta;Mindscape;588;19495,94;69772;1,45;10.9
13/03/2017;TeleVenda;Ellipsis;121;6667,11;7561;1,45;10.9
13/03/2017;Telégrafo;Mindscape;68;4304,05;9967;1,45;10.9
13/03/2017;Porta a Porta;Vast;926;18256,55;46855;1,45;10.9
13/03/2017;Telégrafo;Ellipsis;47;1837,02;2684;1,45;10.9
13/03/2017;Telégrafo;Arena;96;6245,89;13553;1,45;10.9
13/03/2017;TeleVenda;Mindscape;59;3565,27;7308;1,45;10.9
13/03/2017;TeleVenda;Mindscape;751;21672,16;91773;1,45;10.9
13/03/2017;TeleVenda;Ellipsis;890;17374,62;50719;1,45;10.9
13/03/2017;TeleVenda;Arena;113;7202,08;16159;1,45;10.9
13/03/2017;Telégrafo;Vast;70;2501,64;3256;1,45;10.9
13/03/2017;Porta a Porta;Arena;714;25950,49;93429;1,45;10.9
13/03/2017;TeleVenda;Arena;1174;36006,21;167149;1,45;10.9
13/03/2017;TeleVenda;Vast;1074;19777,62;54518;1,45;10.9
13/03/2017;Porta a Porta;Ellipsis;671;15091,55;36597;1,45;10.9
13/03/2017;TeleVenda;Vast;116;5781,96;5758;1,45;10.9
14/03/2017;TeleVenda;Arena;831;25890,11;117127;1,45;10.9
14/03/2017;TeleVenda;Arena;94;5297,34;14077;1,45;10.9
14/03/2017;Porta a Porta;Vast;1161;21507,11;58018;1,45;10.9
14/03/2017;Telégrafo;Mindscape;53;3294,65;6665;1,45;10.9
14/03/2017;Telégrafo;Vast;60;2289,74;2976;1,45;10.9
14/03/2017;Porta a Porta;Ellipsis;842;18838,94;45950;1,45;10.9
14/03/2017;TeleVenda;Ellipsis;743;14749,53;41216;1,45;10.9
14/03/2017;TeleVenda;Mindscape;45;2336,89;5229;1,45;10.9
14/03/2017;Porta a Porta;Arena;782;29739,77;103373;1,45;10.9
14/03/2017;TeleVenda;Mindscape;618;16864,25;75422;1,45;10.9
14/03/2017;TeleVenda;Vast;1003;17034,24;49625;1,45;10.9
14/03/2017;Porta a Porta;Mindscape;740;23645,87;87465;1,45;10.9
14/03/2017;TeleVenda;Ellipsis;87;4364,59;5675;1,45;10.9
14/03/2017;Telégrafo;Arena;77;6727,25;11797;1,45;10.9
14/03/2017;Telégrafo;Ellipsis;49;2701,46;2564;1,45;10.9
14/03/2017;TeleVenda;Vast;91;4286,3;4118;1,45;10.9
15/03/2017;Porta a Porta;Ellipsis;1066;28564,47;59167;1,45;10.9
15/03/2017;TeleVenda;Mindscape;1667;72816,64;200669;1,45;10.9
15/03/2017;Telégrafo;Vast;95;4743,74;4764;1,45;10.9
15/03/2017;TeleVenda;Ellipsis;308;17483,82;18380;1,45;10.9
15/03/2017;TeleVenda;Mindscape;131;8591,62;14692;1,45;10.9
15/03/2017;TeleVenda;Arena;1897;73039,74;275653;1,45;10.9
15/03/2017;Telégrafo;Mindscape;69;3761,52;9052;1,45;10.9
15/03/2017;Porta a Porta;Mindscape;1108;40521,81;127214;1,45;10.9
15/03/2017;Porta a Porta;Vast;1303;33110;63924;1,45;10.9
15/03/2017;TeleVenda;Arena;288;17928,8;42905;1,45;10.9
15/03/2017;TeleVenda;Ellipsis;1652;46067,66;92811;1,45;10.9
15/03/2017;Porta a Porta;Arena;1023;44171,3;141685;1,45;10.9
15/03/2017;TeleVenda;Vast;2278;74233,08;107791;1,45;10.9
15/03/2017;Telégrafo;Ellipsis;63;3189,7;3475;1,45;10.9
15/03/2017;Telégrafo;Arena;103;5609,56;14588;1,45;10.9
15/03/2017;TeleVenda;Vast;300;16238,4;14312;1,45;10.9
16/03/2017;Porta a Porta;Mindscape;1225;44099,21;144230;1,45;10.9
16/03/2017;TeleVenda;Arena;363;19359,72;53293;1,45;10.9
16/03/2017;Telégrafo;Arena;143;6312,56;21238;1,45;10.9
16/03/2017;TeleVenda;Mindscape;160;8355,74;19028;1,45;10.9
16/03/2017;Telégrafo;Ellipsis;59;2380,2;3552;1,45;10.9
16/03/2017;Porta a Porta;Ellipsis;916;26443,15;52588;1,45;10.9
16/03/2017;TeleVenda;Vast;2385;75298,89;113203;1,45;10.9
16/03/2017;Porta a Porta;Vast;1260;34214,13;61835;1,45;10.9
16/03/2017;TeleVenda;Ellipsis;1589;45408,74;90016;1,45;10.9
16/03/2017;Telégrafo;Mindscape;91;4691,61;12489;1,45;10.9
16/03/2017;TeleVenda;Vast;350;21238,57;17307;1,45;10.9
16/03/2017;TeleVenda;Ellipsis;304;17072,4;18814;1,45;10.9
16/03/2017;TeleVenda;Arena;2388;90181,01;354605;1,45;10.9
16/03/2017;Porta a Porta;Arena;1496;64372,24;212672;1,45;10.9
16/03/2017;Telégrafo;Vast;89;2990,86;3960;1,45;10.9
16/03/2017;TeleVenda;Mindscape;1788;72767,7;215144;1,45;10.9
17/03/2017;Porta a Porta;Arena;1402;60074,24;203697;1,45;10.9
17/03/2017;TeleVenda;Ellipsis;298;14571,65;17761;1,45;10.9
17/03/2017;TeleVenda;Vast;2335;71264,87;112956;1,45;10.9
17/03/2017;TeleVenda;Arena;330;18365,63;50257;1,45;10.9
17/03/2017;Porta a Porta;Ellipsis;928;25556,75;51774;1,45;10.9
17/03/2017;TeleVenda;Vast;348;20024,61;16730;1,45;10.9
17/03/2017;Porta a Porta;Mindscape;1125;40647,2;129837;1,45;10.9
17/03/2017;TeleVenda;Mindscape;1710;69368,73;206593;1,45;10.9
17/03/2017;TeleVenda;Ellipsis;1621;45446,65;91407;1,45;10.9
17/03/2017;Telégrafo;Mindscape;100;4832,05;11735;1,45;10.9
17/03/2017;Telégrafo;Arena;156;7953,21;23051;1,45;10.9
17/03/2017;Telégrafo;Vast;86;3101,82;4246;1,45;10.9
17/03/2017;Telégrafo;Ellipsis;53;3665,59;3127;1,45;10.9
17/03/2017;Porta a Porta;Vast;1309;33920,68;64555;1,45;10.9
17/03/2017;TeleVenda;Arena;2375;87205,78;357450;1,45;10.9
17/03/2017;TeleVenda;Mindscape;162;8830,75;20472;1,45;10.9
18/03/2017;TeleVenda;Arena;2196;79941,3;328024;1,45;10.9
18/03/2017;TeleVenda;Ellipsis;1481;41409,44;83726;1,45;10.9
18/03/2017;TeleVenda;Ellipsis;340;17127,23;20456;1,45;10.9
18/03/2017;TeleVenda;Mindscape;1554;62777,7;187922;1,45;10.9
18/03/2017;Porta a Porta;Vast;1101;29261,79;54686;1,45;10.9
18/03/2017;TeleVenda;Vast;333;18267,42;15869;1,45;10.9
18/03/2017;TeleVenda;Arena;258;14170,17;38997;1,45;10.9
18/03/2017;Telégrafo;Arena;137;7503,46;19897;1,45;10.9
18/03/2017;TeleVenda;Vast;2098;65219,99;100460;1,45;10.9
18/03/2017;Telégrafo;Ellipsis;66;2509,77;3590;1,45;10.9
18/03/2017;Porta a Porta;Ellipsis;881;24066,71;49962;1,45;10.9
18/03/2017;Porta a Porta;Arena;1263;52746,24;182072;1,45;10.9
18/03/2017;Porta a Porta;Mindscape;1043;37108,73;121486;1,45;10.9
18/03/2017;Telégrafo;Mindscape;83;4168,51;10326;1,45;10.9
18/03/2017;Telégrafo;Vast;81;3306,81;3948;1,45;10.9
18/03/2017;TeleVenda;Mindscape;126;8011,69;14519;1,45;10.9
