Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK
27/03/2017;Telégrafo;Mindscape;46;3245,53;5934
27/03/2017;TeleVenda;Vast;127;5941,87;6243
27/03/2017;Telégrafo;Arena;105;5032,49;15077
27/03/2017;TeleVenda;Arena;101;5123,59;15344
27/03/2017;Porta a Porta;Ellipsis;825;18757,67;48183
27/03/2017;TeleVenda;Ellipsis;114;5158,85;6848
27/03/2017;Porta a Porta;Arena;902;34319,78;123012
27/03/2017;TeleVenda;Vast;1549;23146,27;75715
27/03/2017;Telégrafo;Vast;67;2943,38;3502
27/03/2017;Telégrafo;Ellipsis;55;1575,13;3281
27/03/2017;Porta a Porta;Vast;952;19174,62;47789
28/03/2017;Porta a Porta;Ellipsis;971;22004,5;56586
28/03/2017;TeleVenda;Mindscape;911;22241,52;110063
28/03/2017;Porta a Porta;Vast;1110;22263,07;55026
28/03/2017;Telégrafo;Ellipsis;40;2115,81;2177
28/03/2017;TeleVenda;Vast;1316;21250,35;64172
28/03/2017;Telégrafo;Arena;78;4594,36;11329
28/03/2017;TeleVenda;Vast;73;3736,32;3586
28/03/2017;Porta a Porta;Arena;999;39356;136740
28/03/2017;TeleVenda;Arena;1237;37501,25;177588
28/03/2017;TeleVenda;Arena;74;3663,08;10912
28/03/2017;Porta a Porta;Mindscape;739;25443,98;84826
28/03/2017;TeleVenda;Ellipsis;1051;19998,2;63476
28/03/2017;TeleVenda;Ellipsis;76;2724,14;4570
28/03/2017;TeleVenda;Mindscape;45;2206,6;5232
28/03/2017;Telégrafo;Vast;66;4156,69;2944
28/03/2017;Telégrafo;Mindscape;41;2485,49;4903
29/03/2017;Telégrafo;Arena;100;5514,48;14555
29/03/2017;Porta a Porta;Arena;1009;43913,35;142455
29/03/2017;Porta a Porta;Mindscape;936;35801,71;108269
29/03/2017;TeleVenda;Arena;193;10661,25;28766
29/03/2017;TeleVenda;Mindscape;1687;70402,73;200996
29/03/2017;TeleVenda;Ellipsis;1733;45388,12;99489
29/03/2017;TeleVenda;Mindscape;117;7891,17;15451
29/03/2017;TeleVenda;Vast;243;14569,7;11104
29/03/2017;TeleVenda;Arena;1892;70843,55;279940
29/03/2017;TeleVenda;Ellipsis;251;13137,09;15143
29/03/2017;Telégrafo;Ellipsis;72;3671,78;4170
29/03/2017;TeleVenda;Vast;2417;70608,98;114904
29/03/2017;Porta a Porta;Ellipsis;981;26325,18;54853
29/03/2017;Telégrafo;Vast;80;4646,24;3656
29/03/2017;Telégrafo;Mindscape;87;6200,63;10924
29/03/2017;Porta a Porta;Vast;1267;33224,38;61862
30/03/2017;TeleVenda;Ellipsis;1531;43256,07;86545
30/03/2017;Porta a Porta;Mindscape;920;35562,26;106824
30/03/2017;Porta a Porta;Arena;1017;43619,02;146330
30/03/2017;TeleVenda;Ellipsis;259;13634,33;15430
30/03/2017;TeleVenda;Arena;188;11087,98;27962
30/03/2017;TeleVenda;Vast;258;16194,45;12462
30/03/2017;TeleVenda;Arena;1883;72808,94;281251
30/03/2017;TeleVenda;Vast;2204;70027,11;107062
30/03/2017;TeleVenda;Mindscape;1591;68380,3;190828
30/03/2017;TeleVenda;Mindscape;121;7302,63;14115
30/03/2017;Telégrafo;Vast;71;3743,94;3695
30/03/2017;Telégrafo;Arena;113;5510,54;16702
30/03/2017;Porta a Porta;Ellipsis;783;22669,62;44626
30/03/2017;Telégrafo;Ellipsis;57;4008,82;2844
30/03/2017;Telégrafo;Mindscape;72;4678,55;8829
30/03/2017;Porta a Porta;Vast;1133;32145,7;56788
31/03/2017;TeleVenda;Mindscape;98;5859,97;12011
31/03/2017;TeleVenda;Arena;1925;73915,68;285221
31/03/2017;Telégrafo;Ellipsis;55;3514,77;3163
31/03/2017;Porta a Porta;Ellipsis;818;22793;45494
31/03/2017;Telégrafo;Arena;126;6607,03;18685
31/03/2017;TeleVenda;Mindscape;1569;64973,95;186286
31/03/2017;TeleVenda;Ellipsis;1484;41441,99;84414
31/03/2017;TeleVenda;Arena;193;10972,05;28837
31/03/2017;Porta a Porta;Vast;1084;30736,78;55515
31/03/2017;Porta a Porta;Arena;1006;43946,71;147135
31/03/2017;Porta a Porta;Mindscape;895;34914,48;106138
31/03/2017;Telégrafo;Vast;82;5256,3;3738
31/03/2017;Telégrafo;Mindscape;78;4631,52;10472
31/03/2017;TeleVenda;Ellipsis;235;13598,56;14042
31/03/2017;TeleVenda;Vast;240;14454,86;11012
31/03/2017;TeleVenda;Vast;2093;64766,34;101384
01/04/2017;TeleVenda;Vast;233;14963,23;11063
01/04/2017;TeleVenda;Ellipsis;1429;41220,54;80487
01/04/2017;TeleVenda;Mindscape;104;6125,41;12725
01/04/2017;Porta a Porta;Arena;1026;44833,77;147764
01/04/2017;TeleVenda;Vast;2173;65593,1;104236
01/04/2017;Telégrafo;Ellipsis;65;2726,19;3696
01/04/2017;TeleVenda;Ellipsis;211;11919,7;12365
01/04/2017;TeleVenda;Mindscape;1527;64818,93;184869
01/04/2017;Porta a Porta;Mindscape;950;36356,82;110375
01/04/2017;Telégrafo;Mindscape;67;4005,79;8001
01/04/2017;TeleVenda;Arena;1786;71455,05;267332
01/04/2017;Porta a Porta;Vast;1079;28486,4;54551
01/04/2017;Porta a Porta;Ellipsis;841;23601;46988
01/04/2017;TeleVenda;Arena;175;10270,29;26599
01/04/2017;Telégrafo;Arena;105;5470,41;15130
01/04/2017;Telégrafo;Vast;61;2911,98;3050
